gt_area_px,dice,fg_iou,miou
161.0,90.69069069069069,82.96703296703298,91.45253197577036
187.0,95.86776859504133,92.06349206349206,96.01674663172203
198.0,94.94949494949495,90.38461538461539,95.17230289115541
198.0,94.60154241645245,89.75609756097562,94.85704541995013
183.0,92.13483146067416,85.41666666666666,92.68034005172092
163.0,87.5,77.77777777777779,88.8489176681678
143.0,84.16988416988417,72.66666666666667,86.29238819981225
121.0,83.2579185520362,71.31782945736434,85.62197678442851
139.0,65.38461538461539,48.57142857142857,74.21386947051512
94.0,89.10891089108911,80.35714285714286,90.15660920359838
130.0,87.2340425531915,77.35849056603774,88.6432834026121
164.0,87.32394366197182,77.5,88.70501889206534
191.0,96.29629629629629,92.85714285714286,96.4145697483698
202.0,95.54455445544554,91.4691943127962,95.7165910343166
202.0,94.84029484029483,90.18691588785047,95.07245080149681
196.0,94.54545454545455,89.65517241379311,94.80658368659411
172.0,89.73607038123167,81.38297872340425,90.65650545429953
152.0,84.9624060150376,73.8562091503268,86.8881549117393
129.0,75.78125,61.0062893081761,80.44124245955541
149.0,80.0,66.66666666666666,83.28140810566119
113.0,92.85714285714286,86.66666666666667,93.31735634020345
139.0,86.0,75.43859649122807,87.67733768853769
164.0,89.71428571428571,81.34715025906736,90.63758880433726
197.0,95.60723514211887,91.58415841584159,95.7750761473699
206.0,94.20289855072464,89.04109589041096,94.49653882173857
208.0,93.17647058823529,87.22466960352423,93.58332203614525
205.0,95.35452322738386,91.1214953271028,95.54174044080676
179.0,92.26666666666667,85.64356435643565,92.79278391811343
164.0,81.5068493150685,68.78612716763006,84.33912507371654
161.0,76.27627627627628,61.6504854368932,80.74632006264927
197.0,71.53652392947103,55.68627450980392,77.73021404268627
140.0,88.12260536398468,78.76712328767124,89.35259941775145
142.0,86.45161290322581,76.13636363636364,88.02621706857148
165.0,86.02739726027397,75.48076923076923,87.689403988023
195.0,94.57364341085271,89.70588235294117,94.83193823605893
206.0,96.3855421686747,93.02325581395348,96.49662070351907
210.0,95.81395348837209,91.96428571428571,95.96413205065898
208.0,95.05882352941177,90.5829596412556,95.27046889494645
191.0,87.85046728971963,78.33333333333333,89.11465418367075
196.0,87.11943793911007,77.17842323651453,88.53420061605682
203.0,82.83261802575107,70.6959706959707,85.2679581387342
202.0,66.28571428571428,49.572649572649574,74.6093318660416
156.0,72.27414330218068,56.58536585365853,78.20378959882288
152.0,91.58249158249158,84.472049689441,92.21104482873329
174.0,85.34704370179949,74.43946188340807,87.1627423394245
201.0,94.94949494949495,90.38461538461539,95.17230289115541
222.0,94.22632794457274,89.08296943231441,94.51647070831282
221.0,97.93103448275862,95.94594594594594,97.96396630804092
226.0,90.45643153526972,82.57575757575758,91.2418401153939
219.0,83.10679611650485,71.09634551495017,85.46110658718567
216.0,82.03125,69.5364238410596,84.67614931796005
208.0,72.59786476868328,56.98324022346368,78.33753382341038
203.0,55.932203389830505,38.82352941176471,69.09962736545256
160.0,74.43181818181817,59.276018099547514,79.54808997693931
158.0,92.56756756756756,86.16352201257862,93.05977815291494
174.0,84.98727735368958,73.89380530973452,86.887913272956
206.0,94.14634146341463,88.94009216589862,94.44603792017396
228.0,95.51569506726457,91.41630901287554,95.68813969547766
223.0,98.66071428571429,97.3568281938326,98.67240869205192
230.0,90.2834008097166,82.28782287822878,91.09586627666168
221.0,80.07448789571696,66.77018633540372,83.27800964255225
214.0,78.27715355805243,64.3076923076923,82.03776954328319
207.0,67.88685524126456,51.385390428211586,75.49958707354708
203.0,53.03430079155673,36.08617594254937,67.68690988223017
159.0,84.44444444444444,73.07692307692307,86.48950364225227
152.0,94.88054607508532,90.25974025974025,95.1148812216622
176.0,85.56701030927834,74.77477477477478,87.33139858514784
199.0,94.78908188585608,90.09433962264151,95.02616350943018
218.0,94.80812641083521,90.12875536480686,95.041362031761
222.0,97.5609756097561,95.23809523809523,97.6080379305217
225.0,88.93360160965796,80.07246376811594,89.98118233946784
218.0,80.52434456928839,67.39811912225704,83.59497837780555
215.0,76.78244972577697,62.31454005934718,81.03018361090884
213.0,67.31078904991948,50.728155339805824,75.16094360141771
212.0,52.357320099255574,35.46218487394958,67.346823448683
170.0,32.51231527093596,19.411764705882355,59.56927305553177
190.0,57.67790262172284,40.526315789473685,70.15038119260706
208.0,68.76971608832808,52.40384615384615,76.10305555939657
225.0,69.94219653179191,53.77777777777778,76.78500316318716
230.0,68.94586894586895,52.60869565217391,76.19546759434188
229.0,71.34831460674157,55.45851528384279,77.6273575040565
227.0,75.27472527472527,60.352422907488986,80.08628159903117
230.0,35.12544802867383,21.304347826086957,60.471632488262415
227.0,5.982905982905983,3.0837004405286343,51.322591315362885
218.0,0.0,0.0,49.78276466836735
198.0,0.0,0.0,49.80269451530612
170.0,84.66666666666667,73.41040462427746,86.65924734800359
178.0,89.90825688073394,81.66666666666667,90.80035246223856
180.0,94.3820224719101,89.36170212765957,94.66085426331787
204.0,94.55445544554455,89.67136150234741,94.8136741491931
218.0,96.27906976744185,92.82511210762333,96.39654612765744
217.0,96.26168224299066,92.7927927927928,96.38038679063294
211.0,92.99065420560748,86.8995633187773,93.41976785303773
218.0,93.64705882352942,88.05309734513274,93.99953624685054
221.0,83.24607329842932,71.30044843049326,85.58624596785074
209.0,81.66666666666667,69.01408450704226,84.44108051133159
198.0,73.18611987381703,57.711442786069654,78.77082327078153
167.0,83.5820895522388,71.7948717948718,85.84247546894441
181.0,89.42598187311178,80.87431693989072,90.40217805897551
183.0,94.53551912568307,89.63730569948186,94.79865404966894
206.0,96.35036496350365,92.95774647887323,96.46386663653135
222.0,96.34703196347031,92.95154185022027,96.45975971726463
219.0,95.8904109589041,92.10526315789474,96.0346193306185
218.0,94.33106575963718,89.27038626609442,94.61017712280065
220.0,92.9384965831435,86.80851063829788,93.37323794942189
226.0,85.42713567839196,74.56140350877193,87.22270871355087
214.0,83.81962864721486,72.14611872146118,86.01208131282783
199.0,84.33048433048434,72.9064039408867,86.398232753205
164.0,74.75247524752476,59.683794466403164,79.73994820771433
184.0,91.81286549707602,84.86486486486487,92.40444306839078
194.0,84.13461538461539,72.61410788381743,86.24105526188231
206.0,94.96402877697841,90.41095890410958,95.1844702079874
222.0,95.94594594594594,92.20779220779221,96.085882774032
225.0,95.15418502202643,90.75630252100841,95.35613364641293
222.0,93.24894514767934,87.35177865612648,93.64386050211989
224.0,91.82389937106919,84.88372093023256,92.40282689624705
224.0,93.90519187358916,88.51063829787233,94.22830185786988
217.0,85.35031847133759,74.44444444444444,87.15318770496359
201.0,76.99316628701595,62.59259259259259,81.19531043431697
166.0,72.47058823529412,56.82656826568265,78.29633559020009
184.0,88.34688346883469,79.12621359223301,89.52011797321046
200.0,71.00591715976331,55.04587155963303,77.37592401887564
215.0,88.39285714285714,79.2,89.54797710992837
228.0,94.73684210526315,90.0,94.9759807846277
225.0,95.65217391304348,91.66666666666666,95.8133157178317
224.0,92.66247379454927,86.328125,93.12903097162446
226.0,90.65040650406505,82.8996282527881,91.40377084571021
225.0,90.41666666666667,82.50950570342205,91.20871510075523
216.0,87.63102725366876,77.98507462686567,88.93349834771547
203.0,70.03891050583657,53.89221556886228,76.79209546344545
164.0,71.22641509433963,55.311355311355314,77.53373862519291
182.0,76.0,61.29032258064516,80.53717208924269
