gt_area_px,dice,fg_iou,miou
20.0,95.23809523809523,90.9090909090909,95.45255167513722
31.0,0.0,0.0,49.9691087372449
25.0,92.0,85.18518518518519,92.58860479525246
29.0,0.0,0.0,49.96312978316326
21.0,90.47619047619048,82.6086956521739,91.30036034677201
21.0,0.0,0.0,49.9691087372449
24.0,100.0,100.0,100.0
26.0,0.0,0.0,49.96014030612245
35.0,67.3913043478261,50.81967213114754,75.37992281400332
34.0,0.0,0.0,49.96611926020408
37.0,66.07142857142857,49.333333333333336,74.62877201380164
38.0,0.0,0.0,49.962133290816325
35.0,73.68421052631578,58.333333333333336,79.14173696841573
32.0,90.14084507042254,82.05128205128204,91.01866112774695
35.0,41.17647058823529,25.925925925925924,62.86324416995923
39.0,56.074766355140184,38.961038961038966,69.43365632094543
37.0,46.97986577181208,30.701754385964914,65.27209934650952
37.0,47.61904761904761,31.25,65.54821652938713
32.0,74.35897435897436,59.183673469387756,79.57189536232863
36.0,83.07692307692308,71.05263157894737,85.51534847207951
34.0,29.82456140350877,17.525773195876287,58.603339711096766
37.0,32.0,19.047619047619047,59.42211866402327
24.0,16.608996539792386,9.056603773584905,54.2880323063171
34.0,19.424460431654676,10.756972111553784,55.15515159247752
38.0,28.89733840304182,16.88888888888889,58.25795914387402
37.0,0.0,0.0,49.56552933673469
77.0,87.59124087591242,77.92207792207793,88.94407830974995
108.0,96.71361502347418,93.63636363636364,96.81119202328236
134.0,96.21212121212122,92.7007299270073,96.34037475390905
146.0,96.16724738675958,92.61744966442953,96.29773318586598
136.0,96.29629629629629,92.85714285714286,96.41858062011521
98.0,95.78947368421052,91.91919191919192,95.9516095365152
71.0,88.37209302325581,79.16666666666666,89.56836894856907
51.0,80.35714285714286,67.16417910447761,83.56014704161664
47.0,93.61702127659575,88.0,93.99401579829251
38.0,0.0,0.0,49.962133290816325
74.0,88.7218045112782,79.72972972972973,89.8498998829226
108.0,97.16981132075472,94.4954128440367,97.2417151692474
135.0,95.62043795620438,91.6083916083916,95.79220659448454
152.0,97.00996677740864,94.19354838709677,97.08777959031033
143.0,95.77464788732394,91.8918918918919,95.93395553827209
110.0,96.29629629629629,92.85714285714286,96.42058293200648
75.0,92.08633093525181,85.33333333333334,92.65569125159642
50.0,90.72164948453609,83.01886792452831,91.50045765970292
48.0,93.61702127659575,88.0,93.99401579829251
37.0,87.87878787878788,78.37837837837837,89.18121264024309
78.0,88.73239436619718,79.74683544303798,89.85745379998167
112.0,96.88888888888889,93.96551724137932,96.97576798813728
140.0,95.0,90.47619047619048,95.22410726774973
153.0,96.36963696369637,92.99363057324841,96.48582188266658
143.0,96.47887323943662,93.19727891156462,96.58864724970306
115.0,95.57522123893806,91.52542372881356,95.7527254459359
75.0,94.52054794520548,89.6103896103896,94.79721188863624
50.0,91.83673469387756,84.90566037735849,92.44485109390754
48.0,94.73684210526315,90.0,94.9950130657677
70.0,67.9245283018868,51.42857142857142,75.68038064847
91.0,54.406130268199234,37.368421052631575,68.56545990262553
109.0,65.03067484662577,48.18181818181818,73.97706846778146
139.0,75.86206896551724,61.111111111111114,80.47162941056315
154.0,97.04918032786885,94.26751592356688,97.12476299896262
141.0,96.52777777777779,93.28859060402685,96.63430269654147
119.0,95.31914893617022,91.05691056910568,95.51746934655348
90.0,95.50561797752809,91.39784946236558,95.69093926473174
69.0,92.3076923076923,85.71428571428571,92.84716600344343
59.0,92.03539823008849,85.24590163934425,92.61397308445547
88.0,72.72727272727273,57.14285714285714,78.53252505215636
94.0,88.75739644970415,79.7872340425532,89.87465532390529
115.0,95.6896551724138,91.73553719008265,95.85778157816327
143.0,93.75,88.23529411764706,94.09966180673024
157.0,94.87179487179486,90.2439024390244,95.10596017449741
144.0,96.9283276450512,94.03973509933775,97.0108736655101
118.0,96.17021276595744,92.62295081967213,96.30248673556565
93.0,93.85474860335195,88.42105263157895,94.19954651861627
70.0,89.0625,80.28169014084507,90.12687831130923
57.0,89.0909090909091,80.32786885245902,90.15196482900645
80.0,70.22900763358778,54.11764705882353,77.01992466645544
148.0,73.19148936170212,57.71812080536913,78.79617359893132
119.0,94.87179487179486,90.2439024390244,95.10996679925853
144.0,94.77351916376307,90.06622516556291,95.01812457318913
156.0,96.07843137254902,92.45283018867924,96.21442205030517
146.0,97.94520547945206,95.9731543624161,97.98058113859618
120.0,97.07112970711297,94.3089430894309,97.14747993464754
94.0,93.4065934065934,87.62886597938144,93.80245479001414
78.0,89.36170212765957,80.76923076923077,90.36964920817414
81.0,77.94117647058823,63.85542168674698,81.897784462271
109.0,71.8232044198895,56.03448275862068,77.9663543485187
107.0,63.05084745762712,46.03960396039604,72.9109826203354
130.0,73.65269461077844,58.29383886255924,79.05901261250752
152.0,94.66666666666667,89.87341772151899,94.92071973336613
156.0,95.51282051282051,91.41104294478528,95.69152902831244
145.0,96.24573378839591,92.76315789473685,96.37058664198219
114.0,96.46017699115043,93.16239316239316,96.573207286851
117.0,83.0,70.94017094017094,85.43614859267745
95.0,83.43558282208589,71.57894736842105,85.76253187851084
94.0,78.16091954022988,64.15094339622641,82.03755360120253
122.0,60.67415730337079,43.54838709677419,71.7043639326495
142.0,48.61878453038674,32.11678832116788,65.87272094544258
122.0,65.71428571428571,48.93617021276596,74.34823132799261
149.0,79.7752808988764,66.35514018691589,83.10561902018776
157.0,94.26751592356688,89.1566265060241,94.56032332737041
147.0,95.62289562289563,91.61290322580645,95.79346044689612
121.0,96.69421487603306,93.60000000000001,96.79200942887394
127.0,83.10502283105022,71.09375,85.50993779325147
98.0,86.20689655172413,75.75757575757575,87.85483626105571
98.0,78.26086956521739,64.28571428571429,82.10294017016035
128.0,71.55963302752293,55.714285714285715,77.79526413942958
96.0,66.06334841628959,49.32432432432432,74.58731634454645
117.0,85.9375,75.34246575342466,87.63528033406863
145.0,95.47038327526133,91.33333333333333,95.65367679876363
154.0,95.76547231270358,91.875,95.92450753562933
139.0,96.81978798586573,93.83561643835617,96.90881523370675
106.0,96.29629629629629,92.85714285714286,96.42058293200648
74.0,90.9090909090909,83.33333333333334,91.65369546273938
56.0,92.85714285714286,86.66666666666667,93.32535312425185
50.0,93.06930693069307,87.03703703703704,93.51153653204362
73.0,0.0,0.0,49.92725605867347
85.0,66.07929515418502,49.34210526315789,74.59420785802153
116.0,69.1358024691358,52.83018867924528,76.31522217599209
145.0,81.06508875739645,68.1592039800995,84.01565187114251
152.0,97.02970297029702,94.23076923076923,97.10638983235877
144.0,96.57534246575342,93.37748344370861,96.67874871695773
114.0,97.43589743589743,95.0,97.49400743078583
77.0,96.15384615384616,92.5925925925926,96.29030839186325
56.0,89.90825688073394,81.66666666666667,90.82236120254554
47.0,93.75,88.23529411764706,94.11166273774477
59.0,0.0,0.0,49.94120695153062
92.0,92.13483146067416,85.41666666666666,92.69435960394459
120.0,81.85053380782918,69.27710843373494,84.58761636105156
147.0,77.87114845938376,63.76146788990825,81.80179236172572
154.0,96.41693811074919,93.08176100628931,96.52988665969698
143.0,97.24137931034483,94.63087248322147,97.30744183769349
116.0,98.30508474576271,96.66666666666667,98.32933812758023
85.0,93.10344827586206,87.09677419354838,93.53640985353636
60.0,88.52459016393442,79.41176470588235,89.69191642979366
